gene_id,intron_id,intron_uid,chromosome,start,end,strand,supporting_transcripts,anchor_count,exon_overlap_warning,N_retained,N_spliced,N_specific,N_informative,IR_ratio,IR_specificity,species,IR_class
AT1G16440,AT1G16440.intron1,AT1G16440|1:5615880-5616099:+,1,5615880,5616099,+,AT1G16440.1,1,no,104,376,81,480,0.216666666666667,0.778846153846154,Arabidopsis_thaliana,high_confidence_IR
AT1G16440,AT1G16440.intron2,AT1G16440|1:5616714-5616785:+,1,5616714,5616785,+,AT1G16440.1,1,no,209,197,166,406,0.514778325123153,0.794258373205742,Arabidopsis_thaliana,high_confidence_IR
AT1G16705,AT1G16705.intron1,AT1G16705|1:5712234-5712444:+,1,5712234,5712444,+,AT1G16705.1;AT1G16705.2,2,yes,708,737,540,1445,0.489965397923875,0.76271186440678,Arabidopsis_thaliana,high_confidence_IR
AT1G16960,AT1G16960.intron1,AT1G16960|1:5800032-5800161:+,1,5800032,5800161,+,AT1G16960.1,1,no,3727,3475,2910,7202,0.517495140238823,0.780788838207674,Arabidopsis_thaliana,high_confidence_IR
AT1G17160,AT1G17160.intron3,AT1G17160|1:5869041-5869152:+,1,5869041,5869152,+,AT1G17160.2,1,yes,6585,6,5320,6591,0.999089667728721,0.807896735003797,Arabidopsis_thaliana,high_confidence_IR
AT1G17232,AT1G17232.intron1,AT1G17232|1:5893235-5893324:-,1,5893235,5893324,-,AT1G17232.2,1,yes,1308,70,1308,1378,0.949201741654572,1,Arabidopsis_thaliana,high_confidence_IR
AT1G17285,AT1G17285.intron1,AT1G17285|1:5921113-5921217:+,1,5921113,5921217,+,AT1G17285.1;AT1G17285.2,2,no,1332,1332,1332,2664,0.5,1,Arabidopsis_thaliana,high_confidence_IR
AT1G05313,AT1G05313.intron1,AT1G05313|1:5975300-5975391:-,1,5975300,5975391,-,AT1G05313.1,1,no,5,14,5,19,0.263157894736842,1,Arabidopsis_thaliana,high_confidence_IR
AT1G17450,AT1G17450.intron1,AT1G17450|1:5996255-5996337:-,1,5996255,5996337,-,AT1G17450.1;AT1G17450.2;AT1G17450.3,3,no,172,643,122,815,0.211042944785276,0.709302325581395,Arabidopsis_thaliana,high_confidence_IR
AT1G17455,AT1G17455.intron2,AT1G17455|1:5997400-5997893:+,1,5997400,5997893,+,AT1G17455.2,1,yes,6911,181,6077,7092,0.974478285391991,0.879322818694834,Arabidopsis_thaliana,high_confidence_IR
AT1G17530,AT1G17530.intron1,AT1G17530|1:6028271-6028906:+,1,6028271,6028906,+,AT1G17530.2,1,yes,153,25,153,178,0.859550561797753,1,Arabidopsis_thaliana,high_confidence_IR
AT1G17610,AT1G17610.intron1,AT1G17610|1:6055904-6056032:+,1,6055904,6056032,+,AT1G17610.1,1,no,266,93,266,359,0.740947075208914,1,Arabidopsis_thaliana,high_confidence_IR
AT1G17600,AT1G17600.intron1,AT1G17600|1:6056010-6056108:-,1,6056010,6056108,-,AT1G17600.1,1,no,276,485,210,761,0.362680683311432,0.760869565217391,Arabidopsis_thaliana,high_confidence_IR
AT1G17730,AT1G17730.intron1,AT1G17730|1:6099535-6099866:+,1,6099535,6099866,+,AT1G17730.1,1,no,3259,12024,3259,15283,0.21324347314009,1,Arabidopsis_thaliana,high_confidence_IR
AT1G18300,AT1G18300.intron1,AT1G18300|1:6300032-6300366:+,1,6300032,6300366,+,AT1G18300.1,1,no,5741,21467,5741,27208,0.211004116436342,1,Arabidopsis_thaliana,high_confidence_IR
AT1G18382,AT1G18382.intron1,AT1G18382|1:6326601-6326675:-,1,6326601,6326675,-,AT1G18382.1,1,no,1673,8,1673,1681,0.995240928019036,1,Arabidopsis_thaliana,high_confidence_IR
AT1G18510,AT1G18510.intron1,AT1G18510|1:6373712-6373790:+,1,6373712,6373790,+,AT1G18510.1,1,no,31,12,31,43,0.720930232558139,1,Arabidopsis_thaliana,high_confidence_IR
AT1G18940,AT1G18940.intron1,AT1G18940|1:6544329-6544488:+,1,6544329,6544488,+,AT1G18940.1,1,no,114,427,114,541,0.210720887245841,1,Arabidopsis_thaliana,high_confidence_IR
AT1G19000,AT1G19000.intron3,AT1G19000|1:6561143-6561320:-,1,6561143,6561320,-,AT1G19000.1,1,yes,42575,23305,30664,65880,0.646250758955677,0.720234879624193,Arabidopsis_thaliana,high_confidence_IR
AT1G19130,AT1G19130.intron1,AT1G19130|1:6610095-6610419:-,1,6610095,6610419,-,AT1G19130.1,1,no,4407,13727,3802,18134,0.243024153523768,0.862718402541411,Arabidopsis_thaliana,high_confidence_IR
AT1G19180,AT1G19180.intron2,AT1G19180|1:6622475-6622672:+,1,6622475,6622672,+,AT1G19180.1;AT1G19180.3,2,yes,14596,39301,14579,53897,0.270812846726163,0.998835297341737,Arabidopsis_thaliana,high_confidence_IR
AT1G19200,AT1G19200.intron1,AT1G19200|1:6625243-6625347:-,1,6625243,6625347,-,AT1G19200.1;AT1G19200.2,2,no,3405,7386,3405,10791,0.315540728384765,1,Arabidopsis_thaliana,high_confidence_IR
AT1G19290,AT1G19290.intron1,AT1G19290|1:6669267-6669375:+,1,6669267,6669375,+,AT1G19290.1,1,no,335,1273,335,1608,0.208333333333333,1,Arabidopsis_thaliana,high_confidence_IR
AT1G19320,AT1G19320.intron1,AT1G19320|1:6679382-6679489:+,1,6679382,6679489,+,AT1G19320.1,1,no,254,258,254,512,0.49609375,1,Arabidopsis_thaliana,high_confidence_IR
AT1G19360,AT1G19360.intron1,AT1G19360|1:6692298-6692382:-,1,6692298,6692382,-,AT1G19360.2,1,yes,9920,630,8648,10550,0.940284360189574,0.871774193548387,Arabidopsis_thaliana,high_confidence_IR
AT1G19380,AT1G19380.intron1,AT1G19380|1:6698345-6698434:+,1,6698345,6698434,+,AT1G19380.1,1,no,3934,7650,3934,11584,0.33960635359116,1,Arabidopsis_thaliana,high_confidence_IR
AT1G19397,AT1G19397.intron1,AT1G19397|1:6711528-6711607:+,1,6711528,6711607,+,AT1G19397.1,1,no,6215,5871,6215,12086,0.514231342048651,1,Arabidopsis_thaliana,high_confidence_IR
AT1G19430,AT1G19430.intron1,AT1G19430|1:6727739-6727815:-,1,6727739,6727815,-,AT1G19430.3,1,yes,1985,380,1426,2365,0.839323467230444,0.718387909319899,Arabidopsis_thaliana,high_confidence_IR
AT1G19720,AT1G19720.intron1,AT1G19720|1:6819819-6819897:-,1,6819819,6819897,-,AT1G19720.1,1,no,2697,5689,2697,8386,0.32160744097305,1,Arabidopsis_thaliana,high_confidence_IR
AT1G19770,AT1G19770.intron1,AT1G19770|1:6832469-6832563:+,1,6832469,6832563,+,AT1G19770.1,1,no,13065,34728,13065,47793,0.273366392567949,1,Arabidopsis_thaliana,high_confidence_IR
AT1G19790,AT1G19790.intron1,AT1G19790|1:6839838-6839937:-,1,6839838,6839937,-,AT1G19790.1,1,yes,210,63,170,273,0.769230769230769,0.80952380952381,Arabidopsis_thaliana,high_confidence_IR
AT1G19850,AT1G19850.intron1,AT1G19850|1:6887045-6887380:+,1,6887045,6887380,+,AT1G19850.2,1,yes,1668,80,1171,1748,0.954233409610984,0.702038369304556,Arabidopsis_thaliana,high_confidence_IR
AT1G20030,AT1G20030.intron1,AT1G20030|1:6945771-6945844:+,1,6945771,6945844,+,AT1G20030.2,1,yes,1065,3493,759,4558,0.23365511189118,0.712676056338028,Arabidopsis_thaliana,high_confidence_IR
AT1G20180,AT1G20180.intron2,AT1G20180|1:6997266-6997358:+,1,6997266,6997358,+,AT1G20180.2,1,yes,327,45,301,372,0.879032258064516,0.920489296636086,Arabidopsis_thaliana,high_confidence_IR
AT1G20280,AT1G20280.intron1,AT1G20280|1:7023917-7024062:+,1,7023917,7024062,+,AT1G20280.1,1,no,11,27,11,38,0.289473684210526,1,Arabidopsis_thaliana,high_confidence_IR
AT1G20405,AT1G20405.intron1,AT1G20405|1:7077258-7077344:+,1,7077258,7077344,+,AT1G20405.1,1,no,30,14,30,44,0.681818181818182,1,Arabidopsis_thaliana,high_confidence_IR
AT1G20691,AT1G20691.intron1,AT1G20691|1:7175702-7175876:-,1,7175702,7175876,-,AT1G20691.2,1,yes,1224,16,1224,1240,0.987096774193548,1,Arabidopsis_thaliana,high_confidence_IR
AT1G20840,AT1G20840.intron1,AT1G20840|1:7248215-7248333:-,1,7248215,7248333,-,AT1G20840.1,1,yes,637,171,532,808,0.788366336633663,0.835164835164835,Arabidopsis_thaliana,high_confidence_IR
AT1G20870,AT1G20870.intron2,AT1G20870|1:7259532-7259628:-,1,7259532,7259628,-,AT1G20870.1;AT1G20870.2,2,no,270,922,242,1192,0.226510067114094,0.896296296296296,Arabidopsis_thaliana,high_confidence_IR
AT1G20960,AT1G20960.intron5,AT1G20960|1:7301866-7301956:-,1,7301866,7301956,-,AT1G20960.2,1,yes,8857,205,8154,9062,0.977378062237917,0.920627752060517,Arabidopsis_thaliana,high_confidence_IR
AT1G21150,AT1G21150.intron1,AT1G21150|1:7407404-7407703:-,1,7407404,7407703,-,AT1G21150.3,1,yes,492,131,492,623,0.789727126805779,1,Arabidopsis_thaliana,high_confidence_IR
AT1G21200,AT1G21200.intron2,AT1G21200|1:7423004-7423638:+,1,7423004,7423638,+,AT1G21200.2,1,yes,488,88,399,576,0.847222222222222,0.817622950819672,Arabidopsis_thaliana,high_confidence_IR
AT1G21722,AT1G21722.intron1,AT1G21722|1:7628554-7628648:+,1,7628554,7628648,+,AT1G21722.1,1,no,102,7,102,109,0.935779816513762,1,Arabidopsis_thaliana,high_confidence_IR
AT1G21780,AT1G21780.intron1,AT1G21780|1:7652276-7652373:+,1,7652276,7652373,+,AT1G21780.1,1,yes,5446,26,4283,5472,0.995248538011696,0.786448769739258,Arabidopsis_thaliana,high_confidence_IR
AT1G21840,AT1G21840.intron1,AT1G21840|1:7666570-7666843:+,1,7666570,7666843,+,AT1G21840.2,1,yes,2063,944,2063,3007,0.686065846358497,1,Arabidopsis_thaliana,high_confidence_IR
AT1G21970,AT1G21970.intron1,AT1G21970|1:7728415-7729519:-,1,7728415,7729519,-,AT1G21970.1,1,no,20,77,20,97,0.206185567010309,1,Arabidopsis_thaliana,high_confidence_IR
AT1G22020,AT1G22020.intron4,AT1G22020|1:7757141-7757605:+,1,7757141,7757605,+,AT1G22020.2,1,yes,540,1718,420,2258,0.239149689991143,0.777777777777778,Arabidopsis_thaliana,high_confidence_IR
AT1G22040,AT1G22040.intron1,AT1G22040|1:7768052-7768345:+,1,7768052,7768345,+,AT1G22040.1,1,no,888,3428,888,4316,0.205746061167748,1,Arabidopsis_thaliana,high_confidence_IR
AT1G22110,AT1G22110.intron2,AT1G22110|1:7802476-7802589:-,1,7802476,7802589,-,AT1G22110.2,1,yes,674,64,523,738,0.913279132791328,0.775964391691395,Arabidopsis_thaliana,high_confidence_IR
AT1G22250,AT1G22250.intron1,AT1G22250|1:7859177-7859261:+,1,7859177,7859261,+,AT1G22250.1,1,no,1493,3944,1493,5437,0.274599963215008,1,Arabidopsis_thaliana,high_confidence_IR
AT1G22310,AT1G22310.intron1,AT1G22310|1:7883126-7883196:-,1,7883126,7883196,-,AT1G22310.1,1,yes,2876,389,2452,3265,0.880857580398162,0.852573018080668,Arabidopsis_thaliana,high_confidence_IR
AT1G22340,AT1G22340.intron1,AT1G22340|1:7891411-7891573:-,1,7891411,7891573,-,AT1G22340.1,1,no,58,231,58,289,0.200692041522491,1,Arabidopsis_thaliana,high_confidence_IR
AT1G22370,AT1G22370.intron1,AT1G22370|1:7899039-7899362:-,1,7899039,7899362,-,AT1G22370.2,1,yes,1154,4523,1154,5677,0.203276378368857,1,Arabidopsis_thaliana,high_confidence_IR
AT1G22403,AT1G22403.intron1,AT1G22403|1:7908913-7909291:-,1,7908913,7909291,-,AT1G22403.1,1,yes,2150,1630,2150,3780,0.568783068783069,1,Arabidopsis_thaliana,high_confidence_IR
AT1G22530,AT1G22530.intron1,AT1G22530|1:7957550-7957651:-,1,7957550,7957651,-,AT1G22530.2,1,yes,23940,60,17327,24000,0.9975,0.723767752715121,Arabidopsis_thaliana,high_confidence_IR
AT1G22570,AT1G22570.intron3,AT1G22570|1:7977416-7977494:-,1,7977416,7977494,-,AT1G22570.1;AT1G22570.2,2,no,1565,2137,1128,3702,0.422744462452728,0.720766773162939,Arabidopsis_thaliana,high_confidence_IR
AT1G22830,AT1G22830.intron1,AT1G22830|1:8076733-8076818:+,1,8076733,8076818,+,AT1G22830.1,1,yes,134,395,134,529,0.253308128544423,1,Arabidopsis_thaliana,high_confidence_IR
AT1G22990,AT1G22990.intron1,AT1G22990|1:8139308-8139410:+,1,8139308,8139410,+,AT1G22990.2,1,yes,3530,391,3031,3921,0.900280540678398,0.858640226628895,Arabidopsis_thaliana,high_confidence_IR
AT1G23610,AT1G23610.intron1,AT1G23610|1:8363451-8363513:-,1,8363451,8363513,-,AT1G23610.1,1,no,123,112,98,235,0.523404255319149,0.796747967479675,Arabidopsis_thaliana,high_confidence_IR
AT1G23750,AT1G23750.intron2,AT1G23750|1:8400248-8400644:+,1,8400248,8400644,+,AT1G23750.2,1,yes,3767,249,3421,4016,0.937998007968127,0.908149721263605,Arabidopsis_thaliana,high_confidence_IR
AT1G23970,AT1G23970.intron4,AT1G23970|1:8483010-8483105:-,1,8483010,8483105,-,AT1G23970.1,1,yes,2203,716,1560,2919,0.754710517300445,0.70812528370404,Arabidopsis_thaliana,high_confidence_IR
AT1G24000,AT1G24000.intron1,AT1G24000|1:8496320-8496420:-,1,8496320,8496420,-,AT1G24000.1,1,no,13,51,13,64,0.203125,1,Arabidopsis_thaliana,high_confidence_IR
AT1G24010,AT1G24010.intron1,AT1G24010|1:8499283-8499361:-,1,8499283,8499361,-,AT1G24010.1,1,no,184,358,184,542,0.339483394833948,1,Arabidopsis_thaliana,high_confidence_IR
AT1G24095,AT1G24095.intron1,AT1G24095|1:8523247-8523379:+,1,8523247,8523379,+,AT1G24095.2,1,yes,136,134,104,270,0.503703703703704,0.764705882352941,Arabidopsis_thaliana,high_confidence_IR
AT1G24148,AT1G24148.intron1,AT1G24148|1:8544630-8545019:+,1,8544630,8545019,+,AT1G24148.1,1,yes,2714,7443,2714,10157,0.267204883331692,1,Arabidopsis_thaliana,high_confidence_IR
AT1G24260,AT1G24260.intron7,AT1G24260|1:8594116-8594325:-,1,8594116,8594325,-,AT1G24260.3,1,yes,6797,225,5444,7022,0.967957846767303,0.80094159187877,Arabidopsis_thaliana,high_confidence_IR
AT1G24490,AT1G24490.intron1,AT1G24490|1:8682691-8682965:+,1,8682691,8682965,+,AT1G24490.2,1,yes,4296,27,3433,4323,0.993754337265788,0.799115456238361,Arabidopsis_thaliana,high_confidence_IR
AT1G24625,AT1G24625.intron1,AT1G24625|1:8726662-8726960:-,1,8726662,8726960,-,AT1G24625.1,1,no,1204,4728,1204,5932,0.202966958867161,1,Arabidopsis_thaliana,high_confidence_IR
AT1G25380,AT1G25380.intron9,AT1G25380|1:8905984-8906073:+,1,8905984,8906073,+,AT1G25380.2,1,yes,1006,63,780,1069,0.941066417212348,0.775347912524851,Arabidopsis_thaliana,high_confidence_IR
AT1G25390,AT1G25390.intron4,AT1G25390|1:8906342-8906629:-,1,8906342,8906629,-,AT1G25390.2,1,yes,1032,60,900,1092,0.945054945054945,0.872093023255814,Arabidopsis_thaliana,high_confidence_IR
AT1G26210,AT1G26210.intron1,AT1G26210|1:9067426-9067521:+,1,9067426,9067521,+,AT1G26210.1,1,no,4011,2735,4011,6746,0.594574562703824,1,Arabidopsis_thaliana,high_confidence_IR
AT1G26218,AT1G26218.intron1,AT1G26218|1:9071892-9071972:-,1,9071892,9071972,-,AT1G26218.1,1,no,1285,1449,1285,2734,0.470007315288954,1,Arabidopsis_thaliana,high_confidence_IR
AT1G26290,AT1G26290.intron1,AT1G26290|1:9098081-9098156:+,1,9098081,9098156,+,AT1G26290.1,1,no,146,161,146,307,0.47557003257329,1,Arabidopsis_thaliana,high_confidence_IR
AT1G26320,AT1G26320.intron4,AT1G26320|1:9106400-9106496:+,1,9106400,9106496,+,AT1G26320.2,1,yes,233,6,186,239,0.97489539748954,0.798283261802575,Arabidopsis_thaliana,high_confidence_IR
AT1G26355,AT1G26355.intron1,AT1G26355|1:9118034-9118353:-,1,9118034,9118353,-,AT1G26355.1,1,no,20,22,20,42,0.476190476190476,1,Arabidopsis_thaliana,high_confidence_IR
AT1G26558,AT1G26558.intron2,AT1G26558|1:9176138-9176274:+,1,9176138,9176274,+,AT1G26558.2,1,yes,301,363,212,664,0.453313253012048,0.704318936877076,Arabidopsis_thaliana,high_confidence_IR
AT1G26580,AT1G26580.intron1,AT1G26580|1:9185279-9185581:+,1,9185279,9185581,+,AT1G26580.2;AT1G26580.3,2,yes,11799,1789,8986,13588,0.868339711510156,0.761589965251293,Arabidopsis_thaliana,high_confidence_IR
AT1G26680,AT1G26680.intron12,AT1G26680|1:9223155-9223227:+,1,9223155,9223227,+,AT1G26680.2;AT1G26680.3;AT1G26680.4;AT1G26680.5,4,yes,78,76,55,154,0.506493506493506,0.705128205128205,Arabidopsis_thaliana,high_confidence_IR
AT1G27120,AT1G27120.intron1,AT1G27120|1:9421309-9421424:+,1,9421309,9421424,+,AT1G27120.2,1,yes,2563,60,1813,2623,0.977125428898208,0.707374170893484,Arabidopsis_thaliana,high_confidence_IR
AT1G27140,AT1G27140.intron1,AT1G27140|1:9428188-9428314:+,1,9428188,9428314,+,AT1G27140.1,1,no,1076,1312,1076,2388,0.450586264656616,1,Arabidopsis_thaliana,high_confidence_IR
AT1G27170,AT1G27170.intron5,AT1G27170|1:9438585-9438664:+,1,9438585,9438664,+,AT1G27170.1;AT1G27170.2,2,no,133,431,126,564,0.235815602836879,0.947368421052632,Arabidopsis_thaliana,high_confidence_IR
AT1G27180,AT1G27180.intron9,AT1G27180|1:9446085-9446171:+,1,9446085,9446171,+,AT1G27180.7;AT1G27180.8,2,yes,588,66,527,654,0.899082568807339,0.896258503401361,Arabidopsis_thaliana,high_confidence_IR
AT1G27420,AT1G27420.intron2,AT1G27420|1:9520069-9520140:+,1,9520069,9520140,+,AT1G27420.1,1,no,508,879,366,1387,0.366258111031002,0.720472440944882,Arabidopsis_thaliana,high_confidence_IR
AT1G28030,AT1G28030.intron2,AT1G28030|1:9772998-9773096:+,1,9772998,9773096,+,AT1G28030.1,1,no,14,48,13,62,0.225806451612903,0.928571428571429,Arabidopsis_thaliana,high_confidence_IR
AT1G28060,AT1G28060.intron7,AT1G28060|1:9782696-9782775:+,1,9782696,9782775,+,AT1G28060.3,1,yes,982,118,877,1100,0.892727272727273,0.893075356415479,Arabidopsis_thaliana,high_confidence_IR
AT1G28220,AT1G28220.intron1,AT1G28220|1:9860669-9860744:-,1,9860669,9860744,-,AT1G28220.1,1,no,55,52,55,107,0.514018691588785,1,Arabidopsis_thaliana,high_confidence_IR
AT1G28280,AT1G28280.intron1,AT1G28280|1:9886311-9886677:-,1,9886311,9886677,-,AT1G28280.2,1,yes,1223,417,1223,1640,0.745731707317073,1,Arabidopsis_thaliana,high_confidence_IR
AT1G28310,AT1G28310.intron1,AT1G28310|1:9913476-9913649:-,1,9913476,9913649,-,AT1G28310.2,1,yes,278,192,278,470,0.591489361702128,1,Arabidopsis_thaliana,high_confidence_IR
AT1G28500,AT1G28500.intron1,AT1G28500|1:10018778-10019019:+,1,10018778,10019019,+,AT1G28500.1,1,no,206,7,194,213,0.967136150234742,0.941747572815534,Arabidopsis_thaliana,high_confidence_IR
AT1G28550,AT1G28550.intron1,AT1G28550|1:10037402-10037477:-,1,10037402,10037477,-,AT1G28550.1,1,no,523,1647,523,2170,0.241013824884793,1,Arabidopsis_thaliana,high_confidence_IR
AT1G28815,AT1G28815.intron1,AT1G28815|1:10095914-10095998:+,1,10095914,10095998,+,AT1G28815.1,1,no,567,474,567,1041,0.544668587896254,1,Arabidopsis_thaliana,high_confidence_IR
AT1G29060,AT1G29060.intron1,AT1G29060|1:10147919-10148070:+,1,10147919,10148070,+,AT1G29060.2,1,yes,5316,938,4586,6254,0.850015989766549,0.86267870579383,Arabidopsis_thaliana,high_confidence_IR
AT1G29080,AT1G29080.intron1,AT1G29080|1:10158081-10158220:-,1,10158081,10158220,-,AT1G29080.1,1,no,45,9,45,54,0.833333333333333,1,Arabidopsis_thaliana,high_confidence_IR
AT1G30060,AT1G30060.intron3,AT1G30060|1:10545257-10545367:-,1,10545257,10545367,-,AT1G30060.1,1,no,13,9,12,22,0.590909090909091,0.923076923076923,Arabidopsis_thaliana,high_confidence_IR
AT1G30090,AT1G30090.intron1,AT1G30090|1:10561079-10561331:-,1,10561079,10561331,-,AT1G30090.1,1,no,1531,5762,1531,7293,0.209927327574386,1,Arabidopsis_thaliana,high_confidence_IR
AT1G30170,AT1G30170.intron2,AT1G30170|1:10608396-10608479:-,1,10608396,10608479,-,AT1G30170.1,1,no,27,42,21,69,0.391304347826087,0.777777777777778,Arabidopsis_thaliana,high_confidence_IR
AT1G30170,AT1G30170.intron1,AT1G30170|1:10609220-10609496:-,1,10609220,10609496,-,AT1G30170.1,1,no,48,18,45,66,0.727272727272727,0.9375,Arabidopsis_thaliana,high_confidence_IR
AT1G30282,AT1G30282.intron1,AT1G30282|1:10663622-10663739:+,1,10663622,10663739,+,AT1G30282.1,1,yes,4802,41,4802,4843,0.991534173033244,1,Arabidopsis_thaliana,high_confidence_IR
AT1G30290,AT1G30290.intron1,AT1G30290|1:10670224-10670399:-,1,10670224,10670399,-,AT1G30290.2,1,yes,394,37,394,431,0.91415313225058,1,Arabidopsis_thaliana,high_confidence_IR
AT1G30590,AT1G30590.intron6,AT1G30590|1:10838946-10839056:-,1,10838946,10839056,-,AT1G30590.1,1,yes,23709,93,18065,23802,0.996092765313839,0.761946939980598,Arabidopsis_thaliana,high_confidence_IR
AT1G30670,AT1G30670.intron1,AT1G30670|1:10879512-10879594:-,1,10879512,10879594,-,AT1G30670.1,1,no,52,61,52,113,0.460176991150442,1,Arabidopsis_thaliana,high_confidence_IR
AT1G30757,AT1G30757.intron1,AT1G30757|1:10909152-10909262:+,1,10909152,10909262,+,AT1G30757.1,1,yes,1818,312,1818,2130,0.853521126760563,1,Arabidopsis_thaliana,high_confidence_IR
AT1G30814,AT1G30814.intron1,AT1G30814|1:10944230-10944316:-,1,10944230,10944316,-,AT1G30814.1;AT1G30814.2;AT1G30814.4,3,yes,15,7,11,22,0.681818181818182,0.733333333333333,Arabidopsis_thaliana,high_confidence_IR
AT1G30970,AT1G30970.intron7,AT1G30970|1:11040685-11041203:-,1,11040685,11041203,-,AT1G30970.1;AT1G30970.2,2,yes,4691,3231,3690,7922,0.592148447361777,0.786612662545299,Arabidopsis_thaliana,high_confidence_IR
AT1G30990,AT1G30990.intron1,AT1G30990|1:11052317-11052791:+,1,11052317,11052791,+,AT1G30990.1,1,no,124,239,124,363,0.341597796143251,1,Arabidopsis_thaliana,high_confidence_IR
AT1G31175,AT1G31175.intron2,AT1G31175|1:11141962-11142055:+,1,11141962,11142055,+,AT1G31175.2,1,yes,2341,1108,1651,3449,0.678747463032763,0.7052541648868,Arabidopsis_thaliana,high_confidence_IR
AT1G31200,AT1G31200.intron1,AT1G31200|1:11147320-11147414:-,1,11147320,11147414,-,AT1G31200.1,1,no,716,1232,716,1948,0.367556468172485,1,Arabidopsis_thaliana,high_confidence_IR
AT1G31260,AT1G31260.intron1,AT1G31260|1:11176232-11176723:-,1,11176232,11176723,-,AT1G31260.1,1,no,5,17,5,22,0.227272727272727,1,Arabidopsis_thaliana,high_confidence_IR
AT1G31290,AT1G31290.intron4,AT1G31290|1:11190753-11190831:+,1,11190753,11190831,+,AT1G31290.1;AT1G31290.2;AT1G31290.3,3,no,129,85,99,214,0.602803738317757,0.767441860465116,Arabidopsis_thaliana,high_confidence_IR
AT1G31485,AT1G31485.intron1,AT1G31485|1:11272040-11272151:+,1,11272040,11272151,+,AT1G31485.1,1,no,536,774,536,1310,0.409160305343511,1,Arabidopsis_thaliana,high_confidence_IR
AT1G31540,AT1G31540.intron1,AT1G31540|1:11293158-11293236:-,1,11293158,11293236,-,AT1G31540.1;AT1G31540.2;AT1G31540.3,3,no,6805,7513,6006,14318,0.475275876519067,0.882586333578251,Arabidopsis_thaliana,high_confidence_IR
AT1G31830,AT1G31830.intron2,AT1G31830|1:11420357-11420683:-,1,11420357,11420683,-,AT1G31830.2,1,yes,3529,4216,2951,7745,0.455648805681085,0.836214224992916,Arabidopsis_thaliana,high_confidence_IR
AT1G31835,AT1G31835.intron1,AT1G31835|1:11423231-11423367:-,1,11423231,11423367,-,AT1G31835.2,1,yes,3343,132,3343,3475,0.962014388489209,1,Arabidopsis_thaliana,high_confidence_IR
AT1G32000,AT1G32000.intron1,AT1G32000|1:11508498-11508576:-,1,11508498,11508576,-,AT1G32000.1,1,no,73,11,73,84,0.869047619047619,1,Arabidopsis_thaliana,high_confidence_IR
AT1G32010,AT1G32010.intron2,AT1G32010|1:11510238-11510334:-,1,11510238,11510334,-,AT1G32010.1,1,no,25,30,20,55,0.454545454545455,0.8,Arabidopsis_thaliana,high_confidence_IR
AT1G32010,AT1G32010.intron1,AT1G32010|1:11511078-11511172:-,1,11511078,11511172,-,AT1G32010.1,1,no,89,11,82,100,0.89,0.921348314606742,Arabidopsis_thaliana,high_confidence_IR
AT1G32120,AT1G32120.intron1,AT1G32120|1:11554961-11555040:+,1,11554961,11555040,+,AT1G32120.1,1,no,1362,2336,1362,3698,0.368307193077339,1,Arabidopsis_thaliana,high_confidence_IR
AT1G32127,AT1G32127.intron1,AT1G32127|1:11557078-11557160:+,1,11557078,11557160,+,AT1G32127.2,1,yes,788,2195,574,2983,0.26416359369762,0.728426395939086,Arabidopsis_thaliana,high_confidence_IR
AT1G32375,AT1G32375.intron1,AT1G32375|1:11678948-11679174:+,1,11678948,11679174,+,AT1G32375.1,1,no,187,7,167,194,0.963917525773196,0.893048128342246,Arabidopsis_thaliana,high_confidence_IR
AT1G32530,AT1G32530.intron1,AT1G32530|1:11762401-11762540:-,1,11762401,11762540,-,AT1G32530.1,1,no,810,3028,719,3838,0.211047420531527,0.887654320987654,Arabidopsis_thaliana,high_confidence_IR
